delomrade_fra;delomrade_til;kvartal;time_of_day;weekday_indicator;reiser;co2_tonn
Ramfjordområdet;Reinelva - Hundbergan;2021-3;13:30-16:30;Weekday;1,652683656074543;2,263961408850493
Ramfjordområdet;Reinelva - Hundbergan;2021-4;13:30-16:30;Weekday;1,7368189941972956;2,146653018209276
Ramfjordområdet;Reinelva - Hundbergan;2022-1;13:30-16:30;Weekday;1,509621903577979;1,408545986617264
Ramfjordområdet;Reinelva - Hundbergan;2022-2;13:30-16:30;Weekday;1,5094193850267124;1,7599154546071174
Ramfjordområdet;Reinelva - Hundbergan;2022-3;20:00-05:30;Weekday;1,006652619221555;1,196985285035279
Ramfjordområdet;Reinelva - Hundbergan;2022-4;05:30-08:30;Weekday;1,265073568560662;1,5461972483827808
Ramfjordområdet;Reinelva - Hundbergan;2022-4;13:30-16:30;Weekday;1,1360981590086252;0,8836122505924693
Ramfjordområdet;Reinelva - Hundbergan;2022-4;20:00-05:30;Weekday;1,0407906504018494;0,9779798891258222
Ramfjordområdet;Reinelva - Hundbergan;2023-1;05:30-08:30;Weekday;1,2056646886746227;1,6140696098369864
Ramfjordområdet;Reinelva - Hundbergan;2023-1;08:30-13:30;Weekday;1,2186654839745008;1,453451898952095
Ramfjordområdet;Reinelva - Hundbergan;2023-1;13:30-16:30;Weekday;1,152100738501956;0,9723738602873199
Ramfjordområdet;Reinelva - Hundbergan;2023-1;20:00-05:30;Weekday;1,5058254891930158;1,2634847592344796
Ramfjordområdet;Reinelva - Hundbergan;2023-2;08:30-13:30;Weekday;1,0829867350043012;1,4744011886760207
Ramfjordområdet;Reinelva - Hundbergan;2023-2;13:30-16:30;Weekday;1,4316326076713222;1,2386168555532795
Ramfjordområdet;Reinelva - Hundbergan;2023-2;16:30-20:00;Weekday;1,1558650714827228;1,1334030127661925
Ramfjordområdet;Reinelva - Hundbergan;2023-2;20:00-05:30;Weekday;1,1211283555413694;1,2917829138445143
Ramfjordområdet;Reinelva - Hundbergan;2023-3;05:30-08:30;Weekday;1,3217132150503985;1,847887784984597
Ramfjordområdet;Reinelva - Hundbergan;2023-3;13:30-16:30;Weekday;1,0618165595441695;1,0023187873332309
Ramfjordområdet;Reinelva - Hundbergan;2023-3;16:30-20:00;Weekday;1,0381229894663875;1,1981195246917982
Ramfjordområdet;Reinelva - Hundbergan;2023-4;05:30-08:30;Weekday;1,4829243630584232;2,394331199194579
Ramfjordområdet;Reinelva - Hundbergan;2023-4;08:30-13:30;Weekday;1,4185631826836713;1,7835064774164315
Ramfjordområdet;Reinelva - Hundbergan;2023-4;13:30-16:30;Weekday;1,616544067671064;1,6618940155100472
Ramfjordområdet;Reinelva - Hundbergan;2023-4;16:30-20:00;Weekday;1,0617879049721335;1,1573143293912824
Ramfjordområdet;Reinelva - Hundbergan;2023-4;20:00-05:30;Weekday;1,4076174896734104;1,4328086417459127
Ramfjordområdet;Reinelva - Hundbergan;2024-1;05:30-08:30;Weekday;1,124644247995059;1,878011071214014
Ramfjordområdet;Reinelva - Hundbergan;2024-1;08:30-13:30;Weekday;1,7927811023473101;2,4547301626036306
Ramfjordområdet;Reinelva - Hundbergan;2024-1;13:30-16:30;Weekday;1,7342775332570113;1,9628693627237956
Ramfjordområdet;Reinelva - Hundbergan;2024-1;16:30-20:00;Weekday;1,3403322271984113;1,5272514123047267
Ramfjordområdet;Reinelva - Hundbergan;2024-1;20:00-05:30;Weekday;1,2712645196059387;1,6141681608985765
Ramfjordområdet;Reinelva - Hundbergan;2024-2;05:30-08:30;Weekday;1,944324706016023;2,566726801288471
Ramfjordområdet;Reinelva - Hundbergan;2024-2;08:30-13:30;Weekday;2,061171306273863;2,1881816246064516
Ramfjordområdet;Reinelva - Hundbergan;2024-2;13:30-16:30;Weekday;2,8289868653250467;2,52848752120684
Ramfjordområdet;Reinelva - Hundbergan;2024-2;16:30-20:00;Weekday;1,850791294917994;1,9025204336202115
Ramfjordområdet;Reinelva - Hundbergan;2024-2;20:00-05:30;Weekday;2,188451547434586;2,135398981234241
Ramfjordområdet;Reinelva - Hundbergan;2024-2;16:30-20:00;Weekend;1,1784015820762888;1,5477061695502454
Ramfjordområdet;Reinelva - Hundbergan;2024-3;05:30-08:30;Weekday;1,3562485108737856;1,8021418289963282
Ramfjordområdet;Reinelva - Hundbergan;2024-3;08:30-13:30;Weekday;2,384030554398749;2,847162720192088
Ramfjordområdet;Reinelva - Hundbergan;2024-3;13:30-16:30;Weekday;2,9366185016981974;2,907232810057458
Ramfjordområdet;Reinelva - Hundbergan;2024-3;16:30-20:00;Weekday;1,9225409847218882;1,3052498716420278
Ramfjordområdet;Reinelva - Hundbergan;2024-3;20:00-05:30;Weekday;1,6400486460378607;1,529139132666708
Ramfjordområdet;Reinelva - Hundbergan;2024-3;16:30-20:00;Weekend;1,2729222718638182;1,3473361012743383
Ramfjordområdet;Reinelva - Hundbergan;2024-3;20:00-05:30;Weekend;1,1530138875475608;1,196158666227094
Ramfjordområdet;Reinelva - Hundbergan;2024-4;05:30-08:30;Weekday;1,4262169783406158;2,50474367247442
Ramfjordområdet;Reinelva - Hundbergan;2024-4;08:30-13:30;Weekday;2,032503367749909;2,7335584317370087
Ramfjordområdet;Reinelva - Hundbergan;2024-4;13:30-16:30;Weekday;2,2938815227714997;2,9256365602029426
Ramfjordområdet;Reinelva - Hundbergan;2024-4;16:30-20:00;Weekday;2,62321852570335;2,8800650309976827
Ramfjordområdet;Reinelva - Hundbergan;2024-4;20:00-05:30;Weekday;1,7818893893910352;1,844596369622911
Ramfjordområdet;Reinelva - Hundbergan;2025-1;08:30-13:30;Weekday;1,0046107829300404;1,1268142020533092
Ramfjordområdet;Reinelva - Hundbergan;2025-1;13:30-16:30;Weekday;1,2688047123958053;1,2833654979077473
Ramfjordområdet;Reinelva - Hundbergan;2025-1;16:30-20:00;Weekday;1,1406390105741742;1,1760751739902953
Ramfjordområdet;Reinelva - Hundbergan;2025-1;20:00-05:30;Weekday;1,548749434306081;1,468833462678384
Ramfjordområdet;Reinelva - Hundbergan;2025-2;08:30-13:30;Weekday;1,1935948119575255;1,3048536214291973
Ramfjordområdet;Reinelva - Hundbergan;2025-2;13:30-16:30;Weekday;1,1146548217959729;1,05468713791332
Ramfjordområdet;Reinelva - Hundbergan;2025-2;16:30-20:00;Weekday;1,343236607613583;1,281950545239967
Ramfjordområdet;Reinelva - Hundbergan;2025-2;20:00-05:30;Weekday;1,380554268808476;1,1459333853088487
Ramfjordområdet;Sommerlyst;2019-1;05:30-08:30;Weekday;2,154106693317711;2,748208168178726
Ramfjordområdet;Sommerlyst;2019-1;08:30-13:30;Weekday;2,931807930086829;3,1492386388848526
Ramfjordområdet;Sommerlyst;2019-1;13:30-16:30;Weekday;2,7960548564676992;2,9621412784304533
Ramfjordområdet;Sommerlyst;2019-1;16:30-20:00;Weekday;1,896838212063964;2,6067795109718648
Ramfjordområdet;Sommerlyst;2019-1;08:30-13:30;Weekend;1,4871978679375428;2,154282620421084
Ramfjordområdet;Sommerlyst;2019-1;13:30-16:30;Weekend;1,5752309299640856;2,720098613303066
Ramfjordområdet;Sommerlyst;2019-2;05:30-08:30;Weekday;1,67937566045655;3,0909587407405064
Ramfjordområdet;Sommerlyst;2019-2;08:30-13:30;Weekday;4,179898840086101;7,931396413726608
Ramfjordområdet;Sommerlyst;2019-2;13:30-16:30;Weekday;2,6057121259463023;5,1211100003721794
Ramfjordområdet;Sommerlyst;2019-2;16:30-20:00;Weekday;2,2617707099209396;4,455045593389555
Ramfjordområdet;Sommerlyst;2019-2;08:30-13:30;Weekend;1,4644452393933887;3,0092865613402413
Ramfjordområdet;Sommerlyst;2019-3;05:30-08:30;Weekday;2,424874787856948;5,688371667388728
Ramfjordområdet;Sommerlyst;2019-3;08:30-13:30;Weekday;3,7544749228578143;7,703198191680343
Ramfjordområdet;Sommerlyst;2019-3;13:30-16:30;Weekday;2,7202899962288676;6,260756727758841
Ramfjordområdet;Sommerlyst;2019-3;16:30-20:00;Weekday;1,9568743577829686;4,482082624908944
Ramfjordområdet;Sommerlyst;2019-3;08:30-13:30;Weekend;1,0393401047172015;2,351548353910304
Ramfjordområdet;Sommerlyst;2019-4;05:30-08:30;Weekday;3,6242188356858778;8,398449160489973
Ramfjordområdet;Sommerlyst;2019-4;08:30-13:30;Weekday;4,652184411676581;10,043329445463172
Ramfjordområdet;Sommerlyst;2019-4;13:30-16:30;Weekday;2,9296426645545894;6,268773571580433
Ramfjordområdet;Sommerlyst;2019-4;16:30-20:00;Weekday;1,9775802923628916;4,178122047035671
Ramfjordområdet;Sommerlyst;2019-4;08:30-13:30;Weekend;1,5419896246748932;3,5950010247379094
Ramfjordområdet;Sommerlyst;2019-4;13:30-16:30;Weekend;1,2187925261924208;2,9608463944652255
Ramfjordområdet;Sommerlyst;2020-1;05:30-08:30;Weekday;3,8541499786464275;9,576175127544323
Ramfjordområdet;Sommerlyst;2020-1;08:30-13:30;Weekday;4,937232768199252;12,661676309358356
Ramfjordområdet;Sommerlyst;2020-1;13:30-16:30;Weekday;3,141242048139934;7,675482902127716
Ramfjordområdet;Sommerlyst;2020-1;16:30-20:00;Weekday;2,3018619657537625;6,301406687251246
Ramfjordområdet;Sommerlyst;2020-1;08:30-13:30;Weekend;1,8496191125944241;4,721945553120782
Ramfjordområdet;Sommerlyst;2020-1;13:30-16:30;Weekend;1,3723662527945868;3,6510476036935606
Ramfjordområdet;Sommerlyst;2020-2;05:30-08:30;Weekday;2,6291912414160277;6,445730860139324
Ramfjordområdet;Sommerlyst;2020-2;08:30-13:30;Weekday;4,325644615436769;10,162455347957897
Ramfjordområdet;Sommerlyst;2020-2;13:30-16:30;Weekday;3,0105729462674797;7,164325807321007
Ramfjordområdet;Sommerlyst;2020-2;16:30-20:00;Weekday;2,1491134695879848;5,086794195482868
Ramfjordområdet;Sommerlyst;2020-2;08:30-13:30;Weekend;1,3124685712999626;2,9100308202924507
Ramfjordområdet;Sommerlyst;2020-2;13:30-16:30;Weekend;1,2101191979856587;3,303621492045467
Ramfjordområdet;Sommerlyst;2020-3;05:30-08:30;Weekday;1,7783770215396266;4,410667905555363
Ramfjordområdet;Sommerlyst;2020-3;08:30-13:30;Weekday;3,2631593170272746;7,44492665439658
Ramfjordområdet;Sommerlyst;2020-3;13:30-16:30;Weekday;2,198912826805691;4,866414189888374
Ramfjordområdet;Sommerlyst;2020-3;16:30-20:00;Weekday;1,3874279967502303;3,232538581445886
Ramfjordområdet;Sommerlyst;2020-3;08:30-13:30;Weekend;1,281207727779479;2,646353365623246
Ramfjordområdet;Sommerlyst;2020-4;05:30-08:30;Weekday;1,2151500847055987;2,9932935470555084
Ramfjordområdet;Sommerlyst;2020-4;08:30-13:30;Weekday;1,6787569462379557;4,118926623427544
Ramfjordområdet;Sommerlyst;2020-4;13:30-16:30;Weekday;1,3595565999180756;3,466905553765627
Ramfjordområdet;Sommerlyst;2021-1;05:30-08:30;Weekday;1,8421043084985098;4,57768179502407
Ramfjordområdet;Sommerlyst;2021-1;08:30-13:30;Weekday;3,107474317646814;7,45724287870407
Ramfjordområdet;Sommerlyst;2021-1;13:30-16:30;Weekday;2,193013184146774;5,5081750055618
Ramfjordområdet;Sommerlyst;2021-1;13:30-16:30;Weekend;1,2533147089806933;3,4333803650496164
Ramfjordområdet;Sommerlyst;2021-2;05:30-08:30;Weekday;1,776919633906234;4,105257825726991
Ramfjordområdet;Sommerlyst;2021-2;08:30-13:30;Weekday;2,724901385871159;6,518062504431095
Ramfjordområdet;Sommerlyst;2021-2;13:30-16:30;Weekday;2,3392311633699383;5,933300612261269
Ramfjordområdet;Sommerlyst;2021-2;16:30-20:00;Weekday;1,7347062858820481;4,3579616779227575
Ramfjordområdet;Sommerlyst;2021-2;08:30-13:30;Weekend;1,1117636303274026;3,312037815778225
Ramfjordområdet;Sommerlyst;2021-3;05:30-08:30;Weekday;2,158837867956605;5,3642427397025525
Ramfjordområdet;Sommerlyst;2021-3;08:30-13:30;Weekday;3,437886714244443;8,859111167225562
Ramfjordområdet;Sommerlyst;2021-3;13:30-16:30;Weekday;2,3127709390735354;5,466939776887407
Ramfjordområdet;Sommerlyst;2021-3;16:30-20:00;Weekday;1,9961617890346746;4,552314796402121
Ramfjordområdet;Sommerlyst;2021-4;05:30-08:30;Weekday;2,8563623975867913;6,608141983328066
Ramfjordområdet;Sommerlyst;2021-4;08:30-13:30;Weekday;3,8390187357536165;9,411688574779093
Ramfjordområdet;Sommerlyst;2021-4;13:30-16:30;Weekday;2,9393929362510254;6,758436642800349
Ramfjordområdet;Sommerlyst;2021-4;16:30-20:00;Weekday;1,7799352770718058;4,195159302372714
Ramfjordområdet;Sommerlyst;2022-1;05:30-08:30;Weekday;2,0574021088424996;4,923001345240526
Ramfjordområdet;Sommerlyst;2022-1;08:30-13:30;Weekday;2,5883406410272265;6,17324683939928
Ramfjordområdet;Sommerlyst;2022-1;13:30-16:30;Weekday;2,8999908055602224;7,27560771688442
Ramfjordområdet;Sommerlyst;2022-1;16:30-20:00;Weekday;1,442941779624589;3,607887409619157
Ramfjordområdet;Sommerlyst;2022-1;08:30-13:30;Weekend;1,2863419000783602;3,0936935850667613
Ramfjordområdet;Sommerlyst;2022-1;13:30-16:30;Weekend;1,3300882831177854;3,4272777941602883
Ramfjordområdet;Sommerlyst;2022-2;05:30-08:30;Weekday;2,9430834262310372;6,985268398233582
Ramfjordområdet;Sommerlyst;2022-2;08:30-13:30;Weekday;3,38324095456836;8,165982670180414
Ramfjordområdet;Sommerlyst;2022-2;13:30-16:30;Weekday;3,2943987428117483;7,594105335051294
Ramfjordområdet;Sommerlyst;2022-2;16:30-20:00;Weekday;1,8303204762605831;4,758747075602278
Ramfjordområdet;Sommerlyst;2022-2;08:30-13:30;Weekend;1,8524467678657548;4,359241887591146
Ramfjordområdet;Sommerlyst;2022-2;13:30-16:30;Weekend;1,3105936938270715;3,177092192558244
Ramfjordområdet;Sommerlyst;2022-3;05:30-08:30;Weekday;3,9686074194329173;9,132750515257511
Ramfjordområdet;Sommerlyst;2022-3;08:30-13:30;Weekday;3,351779576835846;7,115450030528108
Ramfjordområdet;Sommerlyst;2022-3;13:30-16:30;Weekday;3,413102571085552;8,193324756242896
Ramfjordområdet;Sommerlyst;2022-3;16:30-20:00;Weekday;1,9034485840083781;4,347642659852713
Ramfjordområdet;Sommerlyst;2022-4;05:30-08:30;Weekday;2,5192532662358555;5,605523581690175
Ramfjordområdet;Sommerlyst;2022-4;08:30-13:30;Weekday;2,926402811992243;7,274130460437228
Ramfjordområdet;Sommerlyst;2022-4;13:30-16:30;Weekday;2,3545943664348297;5,487744061448636
Ramfjordområdet;Sommerlyst;2022-4;16:30-20:00;Weekday;1,3210848745490993;3,2998184495389893
Ramfjordområdet;Sommerlyst;2023-1;05:30-08:30;Weekday;2,5800263394127803;5,66668404729094
Ramfjordområdet;Sommerlyst;2023-1;08:30-13:30;Weekday;2,7233447678064784;7,412865728794549
Ramfjordområdet;Sommerlyst;2023-1;13:30-16:30;Weekday;2,1050444293860706;4,441969683481198
Ramfjordområdet;Sommerlyst;2023-1;16:30-20:00;Weekday;1,2194973420334174;2,5921435392957126
Ramfjordområdet;Sommerlyst;2023-1;08:30-13:30;Weekend;1,1766139136370002;2,6944994539592635
Ramfjordområdet;Sommerlyst;2023-1;13:30-16:30;Weekend;1,409380246416268;3,6544388751052854
Ramfjordområdet;Sommerlyst;2023-2;05:30-08:30;Weekday;3,2309781534520012;7,216707929955622
Ramfjordområdet;Sommerlyst;2023-2;08:30-13:30;Weekday;3,3092469713364543;8,071001730421052
Ramfjordområdet;Sommerlyst;2023-2;13:30-16:30;Weekday;2,2254246678831575;5,325044230624359
Ramfjordområdet;Sommerlyst;2023-2;16:30-20:00;Weekday;2,121672551398706;4,902170480473489
Ramfjordområdet;Sommerlyst;2023-2;08:30-13:30;Weekend;1,4921475980467438;3,1230230262848897
Ramfjordområdet;Sommerlyst;2023-2;13:30-16:30;Weekend;1,0129194748527295;2,259196046826071
Ramfjordområdet;Sommerlyst;2023-3;05:30-08:30;Weekday;2,5750140223142584;6,024609488813437
Ramfjordområdet;Sommerlyst;2023-3;08:30-13:30;Weekday;3,5938015167800414;9,015936693215036
Ramfjordområdet;Sommerlyst;2023-3;13:30-16:30;Weekday;2,203326197064773;5,615407976081468
Ramfjordområdet;Sommerlyst;2023-3;16:30-20:00;Weekday;2,492828166405564;5,7875635796413585
Ramfjordområdet;Sommerlyst;2023-3;08:30-13:30;Weekend;1,1586948696861101;2,494192162900583
Ramfjordområdet;Sommerlyst;2023-3;13:30-16:30;Weekend;1,8297291219857024;4,199471234180134
Ramfjordområdet;Sommerlyst;2023-4;05:30-08:30;Weekday;3,5951986823923727;7,996638950632905
Ramfjordområdet;Sommerlyst;2023-4;08:30-13:30;Weekday;4,061966275787698;9,382182776588373
Ramfjordområdet;Sommerlyst;2023-4;13:30-16:30;Weekday;2,320822599489281;5,069979103770331
Ramfjordområdet;Sommerlyst;2023-4;16:30-20:00;Weekday;1,6619214864865968;3,8877235272282085
Ramfjordområdet;Sommerlyst;2023-4;08:30-13:30;Weekend;1,5227375245739316;3,4420836763900486
Ramfjordområdet;Sommerlyst;2024-1;05:30-08:30;Weekday;3,222749775316859;7,0973051677445484
Ramfjordområdet;Sommerlyst;2024-1;08:30-13:30;Weekday;4,211976153068141;10,21667032646619
Ramfjordområdet;Sommerlyst;2024-1;13:30-16:30;Weekday;2,7981049606299773;6,137471729958954
Ramfjordområdet;Sommerlyst;2024-1;16:30-20:00;Weekday;1,96095796398363;4,548157546263893
Ramfjordområdet;Sommerlyst;2024-1;08:30-13:30;Weekend;1,2196475704939949;2,850811374717439
Ramfjordområdet;Sommerlyst;2024-1;13:30-16:30;Weekend;1,1512027091840462;2,5851361638069585
Ramfjordområdet;Sommerlyst;2024-2;05:30-08:30;Weekday;3,703905463021339;7,092431857718718
Ramfjordområdet;Sommerlyst;2024-2;08:30-13:30;Weekday;3,8700643849463177;9,30235434487526
Ramfjordområdet;Sommerlyst;2024-2;13:30-16:30;Weekday;3,2636195883234707;7,530065309537591
Ramfjordområdet;Sommerlyst;2024-2;16:30-20:00;Weekday;2,5299011783075587;5,3105636857577645
Ramfjordområdet;Sommerlyst;2024-2;08:30-13:30;Weekend;1,916659098200079;4,381223830510852
Ramfjordområdet;Sommerlyst;2024-3;05:30-08:30;Weekday;2,712639404226643;5,936203621796109
Ramfjordområdet;Sommerlyst;2024-3;08:30-13:30;Weekday;4,0642895549167966;8,905384710672424
Ramfjordområdet;Sommerlyst;2024-3;13:30-16:30;Weekday;2,763475879876315;5,712139404906215
Ramfjordområdet;Sommerlyst;2024-3;16:30-20:00;Weekday;2,2095245703225084;5,18857587642191
Ramfjordområdet;Sommerlyst;2024-3;08:30-13:30;Weekend;1,0067495289161925;2,6985925582948864
Ramfjordområdet;Sommerlyst;2024-4;05:30-08:30;Weekday;2,9675360024598683;6,382054769721583
Ramfjordområdet;Sommerlyst;2024-4;08:30-13:30;Weekday;4,909029563065999;11,543977061328219
Ramfjordområdet;Sommerlyst;2024-4;13:30-16:30;Weekday;2,6430088316577782;5,907866134493166
Ramfjordområdet;Sommerlyst;2024-4;16:30-20:00;Weekday;1,9146170731931518;4,012856262764578
Ramfjordområdet;Sommerlyst;2024-4;08:30-13:30;Weekend;1,4898615533291437;3,5779416006916835
Ramfjordområdet;Sommerlyst;2024-4;13:30-16:30;Weekend;1,3160100516029687;3,047989092189912
Ramfjordområdet;Sommerlyst;2025-1;05:30-08:30;Weekday;1,8359297563536086;2,7042940171689756
Ramfjordområdet;Sommerlyst;2025-1;08:30-13:30;Weekday;3,654087532304221;8,37677981124667
Ramfjordområdet;Sommerlyst;2025-1;13:30-16:30;Weekday;2,054538604142345;4,435163526194855
Ramfjordområdet;Sommerlyst;2025-1;16:30-20:00;Weekday;1,8566573597032732;4,581337383323307
Ramfjordområdet;Sommerlyst;2025-1;08:30-13:30;Weekend;1,4885515587734484;3,2960044944870948
Ramfjordområdet;Sommerlyst;2025-2;08:30-13:30;Weekday;2,9168182353912004;6,705005628154567
Ramfjordområdet;Sommerlyst;2025-2;13:30-16:30;Weekday;1,4991000413931952;3,555032207434498
Ramfjordområdet;Sommerlyst;2025-2;16:30-20:00;Weekday;1,1559134863137963;2,4656178480837805
Ramfjordområdet;Søndre Tromsøya;2019-1;05:30-08:30;Weekday;1,5270732866552534;2,051895565624422
Ramfjordområdet;Søndre Tromsøya;2019-1;13:30-16:30;Weekday;1,0006605228490717;0,9296925512944652
Ramfjordområdet;Søndre Tromsøya;2019-2;05:30-08:30;Weekday;1,3418129531041325;2,8759476453340853
Ramfjordområdet;Søndre Tromsøya;2019-2;13:30-16:30;Weekday;1,1945165956803638;2,7011270975834227
Ramfjordområdet;Søndre Tromsøya;2019-3;05:30-08:30;Weekday;1,424801235754487;2,9806983532623286
Ramfjordområdet;Søndre Tromsøya;2019-3;13:30-16:30;Weekday;1,322227100977389;2,9793036209034884
Ramfjordområdet;Søndre Tromsøya;2019-4;05:30-08:30;Weekday;1,1422632021257366;2,5560783488240304
Ramfjordområdet;Søndre Tromsøya;2019-4;13:30-16:30;Weekday;1,5543729567031679;3,734381930024039
Ramfjordområdet;Søndre Tromsøya;2020-1;05:30-08:30;Weekday;1,566759648528803;3,394686916668194
Ramfjordområdet;Søndre Tromsøya;2020-1;13:30-16:30;Weekday;1,4019198110350983;3,497420614809497
Ramfjordområdet;Søndre Tromsøya;2020-2;05:30-08:30;Weekday;1,5271137975289975;3,20573322396961
Ramfjordområdet;Søndre Tromsøya;2020-2;08:30-13:30;Weekday;1,1613390019371608;2,799657446757447
Ramfjordområdet;Søndre Tromsøya;2020-3;13:30-16:30;Weekday;1,1222181230509927;2,808433642144823
Ramfjordområdet;Søndre Tromsøya;2021-1;05:30-08:30;Weekday;1,8426908963089077;4,214148202017546
Ramfjordområdet;Søndre Tromsøya;2021-1;13:30-16:30;Weekday;1,2494842570198503;3,1041179979459828
Ramfjordområdet;Søndre Tromsøya;2021-2;05:30-08:30;Weekday;1,1733625011730533;2,913163410497276
Ramfjordområdet;Søndre Tromsøya;2021-2;13:30-16:30;Weekday;1,4732511838843518;3,866312404949473
Ramfjordområdet;Søndre Tromsøya;2021-3;13:30-16:30;Weekday;1,5710998545195882;3,433192805110414
Ramfjordområdet;Søndre Tromsøya;2021-4;05:30-08:30;Weekday;2,300176129144265;5,86317362276661
Ramfjordområdet;Søndre Tromsøya;2021-4;08:30-13:30;Weekday;1,3646100623564597;3,1717477149764055
Ramfjordområdet;Søndre Tromsøya;2021-4;13:30-16:30;Weekday;1,5269906638222157;3,5888995405342685
Ramfjordområdet;Søndre Tromsøya;2021-4;20:00-05:30;Weekday;1,0633099866666946;2,8604539433499605
Ramfjordområdet;Søndre Tromsøya;2022-1;05:30-08:30;Weekday;1,2139300181201857;2,379470898036948
Ramfjordområdet;Søndre Tromsøya;2022-1;08:30-13:30;Weekday;1,2385274923041305;3,2269527040113513
Ramfjordområdet;Søndre Tromsøya;2022-1;13:30-16:30;Weekday;1,6241946695704155;3,891528995086865
Ramfjordområdet;Søndre Tromsøya;2022-2;05:30-08:30;Weekday;3,3303124989138815;7,951675711734414
Ramfjordområdet;Søndre Tromsøya;2022-2;08:30-13:30;Weekday;1,0397400371576042;2,6037751569822603
Ramfjordområdet;Søndre Tromsøya;2022-2;13:30-16:30;Weekday;1,5354197750766327;3,818429822804619
Ramfjordområdet;Søndre Tromsøya;2022-2;16:30-20:00;Weekday;1,1470550193651234;2,7503045397764407
Ramfjordområdet;Søndre Tromsøya;2022-3;05:30-08:30;Weekday;3,17518586941434;8,15028657045864
Ramfjordområdet;Søndre Tromsøya;2022-3;08:30-13:30;Weekday;1,136278224800095;2,944744608357682
Ramfjordområdet;Søndre Tromsøya;2022-3;13:30-16:30;Weekday;1,5848614975111763;3,8518123604878776
Ramfjordområdet;Søndre Tromsøya;2022-4;05:30-08:30;Weekday;3,2612049806415504;8,596070719580625
Ramfjordområdet;Søndre Tromsøya;2022-4;13:30-16:30;Weekday;1,486883393050176;3,5219651585328995
Ramfjordområdet;Søndre Tromsøya;2023-1;05:30-08:30;Weekday;3,249434439973033;8,576007520301689
Ramfjordområdet;Søndre Tromsøya;2023-1;13:30-16:30;Weekday;1,0394503550745837;2,5688091952094245
Ramfjordområdet;Søndre Tromsøya;2023-2;05:30-08:30;Weekday;2,590419389345896;6,583089386303472
Ramfjordområdet;Søndre Tromsøya;2023-2;08:30-13:30;Weekday;1,0142329348335566;2,4995193175797197
Ramfjordområdet;Søndre Tromsøya;2023-2;13:30-16:30;Weekday;1,1510620151048274;2,832668807713028
Ramfjordområdet;Søndre Tromsøya;2023-3;05:30-08:30;Weekday;2,0735742273934252;5,272725961025139
Ramfjordområdet;Søndre Tromsøya;2023-3;08:30-13:30;Weekday;1,0585733631367251;2,392139895803435
Ramfjordområdet;Søndre Tromsøya;2023-3;13:30-16:30;Weekday;1,4776438019538098;3,948574423050967
Ramfjordområdet;Søndre Tromsøya;2023-4;05:30-08:30;Weekday;2,1970286830986017;5,347090568060326
Ramfjordområdet;Søndre Tromsøya;2023-4;08:30-13:30;Weekday;1,149981827860662;3,024594583471227
Ramfjordområdet;Søndre Tromsøya;2023-4;13:30-16:30;Weekday;1,071547978537413;2,463201793327793
Ramfjordområdet;Søndre Tromsøya;2024-1;05:30-08:30;Weekday;2,4053392687004997;6,05555890198045
Ramfjordområdet;Søndre Tromsøya;2024-2;05:30-08:30;Weekday;2,0221813367588357;5,077413516352624
Ramfjordområdet;Søndre Tromsøya;2024-2;08:30-13:30;Weekday;1,1562796923492755;2,682790990033682
Ramfjordområdet;Søndre Tromsøya;2024-2;13:30-16:30;Weekday;1,0114661451197455;2,3685112698975876
Ramfjordområdet;Søndre Tromsøya;2024-3;05:30-08:30;Weekday;1,3983940453039065;3,079741101119054
Ramfjordområdet;Søndre Tromsøya;2024-4;05:30-08:30;Weekday;1,413637738798765;3,2400004527257322
Ramfjordområdet;Søndre Tromsøya;2025-1;05:30-08:30;Weekday;1,3376391948129582;3,336346054832637
Ramfjordområdet;Tomasjord;2019-1;05:30-08:30;Weekday;2,3433314832535603;2,3159778674750378
Ramfjordområdet;Tomasjord;2019-1;13:30-16:30;Weekday;1,678307479745918;1,7092643008489452
Ramfjordområdet;Tomasjord;2019-2;05:30-08:30;Weekday;1,9950803001948985;4,131416452008124
Ramfjordområdet;Tomasjord;2019-2;20:00-05:30;Weekday;1,3014178178126925;2,328473160810865
Ramfjordområdet;Tomasjord;2019-3;05:30-08:30;Weekday;2,5562463268714306;6,215894213501334
Ramfjordområdet;Tomasjord;2019-3;16:30-20:00;Weekday;1,0817401759087255;2,6255100143909496
Ramfjordområdet;Tomasjord;2019-3;20:00-05:30;Weekday;1,2385105319327672;2,791139631887497
Ramfjordområdet;Tomasjord;2019-4;05:30-08:30;Weekday;3,1075405152421873;6,980870435798931
Ramfjordområdet;Tomasjord;2019-4;13:30-16:30;Weekday;1,0923092386151934;2,4295849917244032
Ramfjordområdet;Tomasjord;2020-1;05:30-08:30;Weekday;3,319692383474336;7,503012206270321
Ramfjordområdet;Tomasjord;2020-1;13:30-16:30;Weekday;2,107724967534887;4,581195349559821
Ramfjordområdet;Tomasjord;2020-2;05:30-08:30;Weekday;2,3733849133386515;5,452370188075279
Ramfjordområdet;Tomasjord;2020-2;13:30-16:30;Weekday;1,619151766186892;3,035095098483002
Ramfjordområdet;Tomasjord;2020-3;05:30-08:30;Weekday;1,9477774909260628;4,0316255362660725
Ramfjordområdet;Tomasjord;2020-3;13:30-16:30;Weekday;1,7477933790482214;3,91555714665592
Ramfjordområdet;Tomasjord;2020-3;16:30-20:00;Weekday;1,2666367242515448;2,6406910132868684
